ho_url_id	page_category	page_url
1467	PRODUCT CATEGORY	www.scotchbrand.com/3M/en_US/scotch-brand/products/catalog/~/Scotch-Double-Sided-Tape-Dispensered-Rolls?N=4335+3294603620+3294857497&amp;rt=rud
1468	PRODUCT CATEGORY	www.sears.com/search=disguise%20pink%20samurai%20power%20ranger%20classic%20child%20costume%20size%203t%204t
1469	WHITEPAPER	www.schneider-electric.us/sites/us/en/customers/consulting-engineer/white-papers-case-studies.page
1470	INFOGRAPHIC	www.mycustomer.com/marketing/technology/infographic-the-history-of-online-advertising
1471	DOCUMENTATION	as2integration.org/
1472	DOCUMENTATION	docs.fabric.io/ios/crashlytics/index.html
1473	PRODUCT COMPARISON	www.bhphotovideo.com/explora/video/hands-review/which-video-camera-best-you%3F
1474	PRODUCT DETAIL	www.albernicomfortzone.com/article/what-cervical-traction
1475	PRODUCT COMPARISON	line6.com/support/topic/1563-hd500-vs-hd500x-comparison-video/
1476	STORE LOCATOR	www.search4stores.com/store-locator/massimo-dutti
1477	PRODUCT DETAIL	m.friendfeed-media.com/c116c61d105dab5fcd55b296b4a313293b2941b4
1478	WHITEPAPER	www.datacenterknowledge.com/archives/category/white-papers/
1479	DOCUMENTATION	docs.oracle.com/cd/E62968_01/index.htm
1480	STORE LOCATOR	storefound.org/lifetime-fitness-store-hours-locations/ga/lawrenceville/977698
1481	PRODUCT COMPARISON	www.trademotorcycles.com.au/road-test/1412/suzuki-dr650se-vs-kawasaki-klr650-comparison-review/
1482	DOCUMENTATION	developer.linkedin.com/legal/api-terms-of-use
1483	PRODUCT COMPARISON	postini-solutions.com/postini-vs-competitors-feature-comparison-matrix.html
1484	PRODUCT COMPARISON	slow-cookers-review.toptenreviews.com/
1485	PRESS RELEASE	www.cdc.gov/nchhstp/newsroom/2013-archive.html
1486	INFOGRAPHIC	www.healthline.com/health/menopause/facts-statistics-infographic
1487	PRODUCT COMPARISON	rich-marquette.blogspot.com/2010/07/comparison-of-buying-bluegreen-points.html
1488	WHITEPAPER	population.sg/whitepaper/
1489	PRODUCT DETAIL	www.homedepot.com/p/Dryer-Booster-Fan-System-DBF110/204357332
1490	PRODUCT COMPARISON	www.moneysavingexpert.com/deals/deals-hunter/2015/04/15/meerkat-movies-trick-2ish-gets-2for1-films-for-a-year/
1491	STORE LOCATOR	woodbridge.w.store-locations-by-city-and-town-a-to-z.lcbo.tel/
1492	INFOGRAPHIC	www.huffingtonpost.com/2011/08/29/keystone-pipeline-infographic_n_941069.html
1493	WHITEPAPER	www.ibmbigdatahub.com/sites/default/files/whitepapers_reports_file/PMQ_for_Electronics_IMS14460USEN.PDF
1494	STORE LOCATOR	www.bedbathandbeyond.com/store/selfservice/FindStore
1495	INFOGRAPHIC	risk.thomsonreuters.com/fr/infographic/world-check-and-ofac
1496	PRODUCT DETAIL	www.amazon.com/Elenco-EDU-36793-Rock-Tumbler/product-reviews/B00027P8E4
1497	DOCUMENTATION	gist.github.com/ccstone/716173d330caa118d09c
1498	DOCUMENTATION	www.census.gov/programs-surveys/sipp/tech-documentation.html
1499	WHITEPAPER	www.arista.com/en/solutions/white-papers
1500	PRESS RELEASE	manhattanda.org/press-release?ps_from_date_month=01&ps_from_date_year=2013&ps_to_date_month=12&ps_to_date_year=2013&op=Submit
1501	STORE LOCATOR	locations.levi.com/
1502	PRESS RELEASE	www.airbusgroup.com/int/en/news-media/press-releases/Airbus-Group/Financial_Communication/2013/12/20131202_atr_garuda_atr72-600.html
1503	PRODUCT COMPARISON	shopping.yahoo.com/mens-athletic-shoes/basketball--sport/
1504	WHITEPAPER	governyourdata.com/page/white-papers
1505	PRODUCT COMPARISON	forums.llli.org/showthread.php?113313-Medela-freestyle-vs-Medela-Pump-in-Style-advanced
1506	PRODUCT COMPARISON	www.world-of-atvs.com/4x4-atvs.html
1507	PRODUCT COMPARISON	socialcompare.com/en/comparison/kayako-vs-zendesk-pr4v8a1
1508	PRODUCT DETAIL	reviews.scotch-brite.com/5960/CBGNBW011001/reviews.htm
1509	DOCUMENTATION	www.ncbi.nlm.nih.gov/pubmed/22024972
1510	STORE LOCATOR	www.storelocations411.com/San%20Jose/CA/raleys/6061-Snell-Avenue-00635.html
1511	PRODUCT COMPARISON	www.trekbicyclesuperstore.com/buyers-guides/buying-a-new-road-bike-heres-all-you-need-to-know-pg145.htm
1512	INFOGRAPHIC	www.myfico.com/fico-score-high-achievers-infographic.aspx
1513	PRODUCT CATEGORY	americanolean.com/factors-to-consider.cfm
1514	PRODUCT COMPARISON	virtualization.softwareinsider.com/
1515	WHITEPAPER	www.creditron.com/press-release/creditron-releases-white-paper-on-how-enterprise-cloud-processing-redefines-integrated-receivables/
1516	DOCUMENTATION	www.oracle.com/technetwork/middleware/id-mgmt/index-090417.html
1517	PRODUCT DETAIL	www.newegg.com/Product/Product.aspx?Item=9SIA1NV0FG7694
1518	INFOGRAPHIC	www.webpagefx.com/blog/internet/fastest-internet-connection-infographic/
1519	PRESS RELEASE	otp.investis.com/clients/us/jetblue_airways/usn/usnews-story.aspx?cid=981&newsid=32433
1520	DOCUMENTATION	docs.oracle.com/cd/E28361_01/upk/html/docset.html
1521	PRESS RELEASE	www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/2013/default.htm
1522	PRESS RELEASE	www.law.georgetown.edu/news/press-releases/index.cfm
1523	WHITEPAPER	panopto.com/resources/white-papers/
1524	PRODUCT CATEGORY	www.walgreens.com/q/pocket+folders
1525	DOCUMENTATION	www.export.gov/wisconsin/newtoexport/eg_us_wi_021095.asp
1526	PRODUCT CATEGORY	www.walmart.com/c/kp/ram-memory
1527	WHITEPAPER	www.belatrixsf.com/index.php/mobile-testing-best-practices
1528	WHITEPAPER	www.datamark.net/services/digital-mailroom-services
1529	STORE LOCATOR	www.mystorelocations.com/Ames/IA/pandora-jewelry/Pandora-Jewelry--Riddles-Jewelry-006722.html
1530	STORE LOCATOR	www.search4stores.com/store-locator/aeropostale/united-states/oregon
1531	PRODUCT CATEGORY	www.bhg.com/shop/furniture/assembled-dressers-s.html
1532	STORE LOCATOR	www.search4stores.com/mall-locator/united-states/colorado/aurora/town-center-at-aurora/riviera
1533	PRESS RELEASE	www.justice.gov/archive/opa/pr/2006/August/06_crt_582.html
1534	WHITEPAPER	www.imillerpr.com/our-work/copy-writing
1535	DOCUMENTATION	www.businessautomationexperts.com/case-studies/hospital-billing-system/
1536	PRODUCT COMPARISON	www.businessbridge.jp/about/comparison/
1537	INFOGRAPHIC	www.themuse.com/tags/infographics
1538	PRODUCT COMPARISON	www.cycleworld.com/2008/10/22/cw-comparison-fabulous-fifties-our-staff-rides-six-50cc-scooters/
1539	PRESS RELEASE	www.pfizer.com/news/press-release/press-release-detail/new_pfizer_data_in_lung_cancer_ewing_s_sarcoma_prostate_cancer_and_other_difficult_to_treat_tumor_types_to_be_presented_at_asco
1540	DOCUMENTATION	community.office365.com/en-us/f/148/t/65208
1541	PRODUCT DETAIL	www.amazon.com/digital-tv-antenna/cp/nchhxfgwkhm59qt
1542	DOCUMENTATION	docs.oracle.com/cd/E23943_01/nav/webcontent.htm
1543	PRODUCT CATEGORY	www.lampsplus.com/products/ceiling-fans/type_outdoor/manufacturer_casablanca/
1544	STORE LOCATOR	storefound.org/chuck-e-cheese-store-hours-locations/ms/jackson/361274
1545	WHITEPAPER	www.sans.org/reading-room/whitepapers/authentication/two-factor-authentication-2fa-openotp-36087
1546	STORE LOCATOR	stores.sportsauthority.com/
1547	PRESS RELEASE	www.keywcorp.com/press_releases/hexis-cyber-solutions-recognized-on-crn-s-security-100-list
1548	PRODUCT CATEGORY	www.toolbarn.com/brands/porter-cable/?SID=0t9ar8s24j0609j7cggm5k2db6
1549	WHITEPAPER	www.findwhitepapers.com/technology/software_development/web_services
1550	PRODUCT COMPARISON	www.mattressnerd.com/comparison-models-for-the-serta-iseries-applause/
1551	PRODUCT COMPARISON	www.codeitrightonline.com/ciri/coding-comparison-transcatheter-aortic-valve-replacement.html
1552	PRODUCT COMPARISON	www.autotrader.com/car-reviews/2015-vs-2016-toyota-tacoma-whats-the-difference-244306
1553	PRESS RELEASE	energycommerce.house.gov/news-center/press-releases?page=101
1554	WHITEPAPER	www.starleaf.com/conference-room-video-in-a-microsoft-skype-for-business-environment-whitepaper/
1555	PRODUCT COMPARISON	usnews.rankingsandreviews.com/cars-trucks/compare/?trims=12690-367613_12776-370320_12707-368869
1556	DOCUMENTATION	success.parature.com/
1557	INFOGRAPHIC	www.officevibe.com/blog/future-of-work-infographic
1558	PRODUCT DETAIL	www.techhive.com/product/1422270/vizio-vo22l-22-lcd-tv.html
1559	STORE LOCATOR	storefound.org/skechers-store-hours-locations
1560	INFOGRAPHIC	www.komarketingassociates.com/blog/10-b2b-marketing-infographics/
1561	INFOGRAPHIC	www.coolinfographics.com/
1562	INFOGRAPHIC	marketing.wtwhmedia.com/social-media-usage-is-on-the-rise-in-the-workplace-infographic/
1563	PRESS RELEASE	www.w3.org/2011/03/w3ctrack-pr.html.en
1564	WHITEPAPER	www.fcbco.com/articles-and-whitepapers/articles/bid/129508/Top-Ways-to-Cut-Costs-and-Improve-Customer-Satisfaction
1565	PRODUCT COMPARISON	www.digitaltrends.com/mobile/best-tablets-for-kids/
1566	PRODUCT CATEGORY	www.faucetdepot.com/shop/Bath-Shower-Arms-and-Extensions-1266-22-23.asp
1567	PRODUCT CATEGORY	www.walmart.com/c/kp/15-pin-rgb-cable
1568	PRODUCT CATEGORY	www.hardwarestore.com/door-thresholds-sweeps-456.aspx
1569	PRODUCT COMPARISON	www.caraudionow.com/best-car-amplifiers/
1570	INFOGRAPHIC	www.huffingtonpost.com/2014/04/22/happiness-and-stress-infographic_n_5185703.html
1571	INFOGRAPHIC	www.cmswire.com/cms/social-business/how-gamification-can-impact-employee-engagement-infographic-019914.php
1572	PRODUCT COMPARISON	www.edmunds.com/car-buying/tips-for-used-hybrid-car-shopping.html
1573	INFOGRAPHIC	health.clevelandclinic.org/2015/02/oatmeal-how-much-you-need-to-lower-cholesterol-infographic/
1574	PRODUCT DETAIL	www.advil.ca/en/product/advil-cold-sinus-liqui-gelsr
1575	INFOGRAPHIC	www.coolinfographics.com/blog/tag/movies
1576	DOCUMENTATION	devcentral.f5.com/questions/f5-apm-with-rsa-adaptive-auth
1577	PRODUCT CATEGORY	www.pinterest.com/explore/bridal-shower-decorations/
1578	PRODUCT COMPARISON	trinitydigitalmedia.com/2013/09/podcast-host-comparison/
1579	STORE LOCATOR	www.sitii.win/product-tag/t-mobile-phone-stores-locations
1580	DOCUMENTATION	docs.angularjs.org/?PHPSESSID=cae8e98e7ca559b4605d75c813b358ee
1581	STORE LOCATOR	www.metrorumors.com/metro-pcs-store-locations/ny/st-albans/authorized-metropcs-dealer-205-47-linden-blvd/
1582	DOCUMENTATION	cloud.google.com/appengine/docs/python/ndb/
1583	DOCUMENTATION	blogs.bravepoint.com/
1584	WHITEPAPER	www.cocc.com/whitepaper/4/paperless-banking-dream-real
1585	PRODUCT DETAIL	www.overstock.com/Home-Garden/Hammocks-Swings/2032/subcat.html
1586	PRESS RELEASE	press.foxnews.com/press-archive/2011/page/2/
1587	STORE LOCATOR	www.usahealthclinics.com/medical-supply-stores/Arroyo-Grande-CA/locations.html
1588	INFOGRAPHIC	marketingland.com/infographic-optimal-image-sizes-social-networks-120250
1589	PRODUCT COMPARISON	www.jdpower.com/cars/articles/car-buyers-guides/most-reliable-2014-luxury-crossovers-and-suvs
1590	DOCUMENTATION	www.pcmag.com/article2/0,2817,2148121,00.asp
1591	PRODUCT COMPARISON	www.mysupermarket.co.uk/tesco-price-comparison/Beer/Ringwood_Boondoggle_Blonde_Ale_500ml.html
1592	WHITEPAPER	www.sans.org/reading-room/whitepapers/testing/implementing-redmine-secure-project-management-34122
1593	INFOGRAPHIC	www.theatlantic.com/technology/archive/2011/08/infographic-how-employers-use-social-media-to-hire-and-fire/243599/
1594	PRODUCT COMPARISON	support.hostgator.com/articles/hosting-guide/hosting-plan-comparison/asp-active-server-pages
1595	PRODUCT DETAIL	www.amazon.com/SANOXY%C2%AE-T-Flash-Adapter-GT-i9100-GT-N7000/dp/B005FUNYSA
1596	PRODUCT CATEGORY	www.homedepot.com/b/Kitchen-Cabinets-Cabinet-Hardware/Thomasville-Hardware/N-5yc1vZas87Z6sy
1597	PRODUCT DETAIL	www.colgateenamelhealth.com/products/sensitive-toothpaste
1598	PRODUCT CATEGORY	www.bellacor.com/flush-and-semi-flush-lighting.htm
1599	WHITEPAPER	adtmag.com/~/media/C25FD1AEDB2F435FBD244E11BCC2D39C.PDF
1600	DOCUMENTATION	www.businessnewsdaily.com/6477-business-bank-account-documentation.html
